0,1,2,3,4,5
ENSG00000166091,CMTM5,protein_coding,23376808,23379772,14
ENSG00000224204,PHEX-AS1,antisense_RNA,22162733,22172983,X
ENSG00000227744,LINC01940,lincRNA,238919302,238926269,2
ENSG00000099203,TMED1,protein_coding,10832438,10836318,19
ENSG00000281618,IFITM10,protein_coding,1729629,1732648,CHR_HSCHR11_2_CTG1_1
ENSG00000268184,AC092364.1,lincRNA,21768772,21793860,19
ENSG00000269136,BRI3BPP1,processed_pseudogene,21800480,21801266,19
ENSG00000088726,TMEM40,protein_coding,12733525,12769457,3
ENSG00000229363,NELFE,protein_coding,32028530,32035535,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000204060,FOXO6,protein_coding,41361922,41383590,1
ENSG00000236459,HNRNPA1P22,processed_pseudogene,42889361,42890306,3
ENSG00000240747,KRBOX1,protein_coding,42809483,42942792,3
ENSG00000229901,AC093151.2,antisense_RNA,41375004,41375669,1
ENSG00000275389,AC068790.9,lincRNA,124085761,124088598,12
ENSG00000120675,DNAJC15,protein_coding,43023203,43114224,13
ENSG00000102710,SUPT20H,protein_coding,37009312,37059713,13
ENSG00000274874,AC068790.8,protein_coding,123973944,124088594,12
ENSG00000229550,AC012445.1,lincRNA,4136644,4140731,2
ENSG00000141994,DUS3L,protein_coding,5784832,5791238,19
ENSG00000197653,DNAH10,protein_coding,123762188,123936206,12
ENSG00000279765,AC013394.1,protein_coding,92883413,92949230,15
ENSG00000168026,TTC21A,protein_coding,39107704,39138903,3
ENSG00000152894,PTPRK,protein_coding,127968779,128520674,6
ENSG00000183145,RIPPLY3,protein_coding,37006150,37019659,21
ENSG00000274138,HMGN1P12,processed_pseudogene,70752955,70753149,CHR_HSCHR5_2_CTG1_1
ENSG00000273873,BDP1,protein_coding,70670918,70783123,CHR_HSCHR5_2_CTG1_1
ENSG00000270532,PEBP1P2,processed_pseudogene,85341281,85341838,2
ENSG00000079805,DNM2,protein_coding,10718079,10833488,19
ENSG00000256678,AC025423.3,processed_pseudogene,68805011,68805479,12
ENSG00000242741,LINC02005,lincRNA,73808601,73902866,3
ENSG00000282320,TRBJ1-1,TR_J_gene,142786880,142786927,7
ENSG00000127129,EDN2,protein_coding,41478775,41484673,1
ENSG00000277270,AL160412.1,lincRNA,61434625,61437547,20
ENSG00000215039,CD27-AS1,processed_transcript,6439001,6451567,12
ENSG00000282420,TRBJ1-2,TR_J_gene,142787017,142787064,7
ENSG00000239454,LINC02047,lincRNA,73999805,74005609,3
ENSG00000224891,AC007899.1,processed_pseudogene,37148530,37149304,2
ENSG00000282133,TRBJ1-3,TR_J_gene,142787630,142787679,7
ENSG00000179242,CDH4,protein_coding,61252426,61940617,20
ENSG00000281958,TRBJ1-4,TR_J_gene,142788225,142788275,7
ENSG00000100249,C22orf31,protein_coding,29058672,29061844,22
ENSG00000280285,AC108215.1,TEC,56662469,56665694,4
ENSG00000171476,HOPX,protein_coding,56647988,56681899,4
ENSG00000260814,AC073657.1,lincRNA,41770756,41772732,15
ENSG00000173230,GOLGB1,protein_coding,121663199,121749767,3
ENSG00000010610,CD4,protein_coding,6786858,6820808,12
ENSG00000174197,MGA,protein_coding,41621224,41773081,15
ENSG00000126016,AMOT,protein_coding,112774503,112840815,X
ENSG00000248235,AC037459.1,protein_coding,22589274,22602084,8
ENSG00000262081,IL9RP4,unprocessed_pseudogene,80140,88570,18
ENSG00000229928,LINC00400,lincRNA,43158631,43159466,13
ENSG00000227766,HCG4P5,unprocessed_pseudogene,29942075,29943067,6
ENSG00000230795,HLA-K,unprocessed_pseudogene,29926459,29929232,6
ENSG00000276569,AL138709.1,processed_pseudogene,43179501,43181193,13
ENSG00000147168,IL2RG,protein_coding,71107404,71112108,X
ENSG00000229142,HCG4P8,unprocessed_pseudogene,29827385,29828364,6
ENSG00000276718,AC005840.5,antisense_RNA,6466537,6467135,12
ENSG00000229390,MICD,unprocessed_pseudogene,29970801,29972464,6
ENSG00000067836,ROGDI,protein_coding,4796968,4802950,16
ENSG00000139193,CD27,protein_coding,6444867,6451718,12
ENSG00000235205,TATDN2P3,processed_pseudogene,23243520,23247184,13
ENSG00000260945,AC109495.1,lincRNA,17540331,17540985,16
ENSG00000236803,SDAD1P4,processed_pseudogene,23267506,23269150,13
ENSG00000102683,SGCG,protein_coding,23180952,23325165,13
ENSG00000134115,CNTN6,protein_coding,1092576,1404217,3
ENSG00000261555,AC025277.1,lincRNA,17825252,17826906,16
ENSG00000280042,AC022336.3,TEC,124791119,124793104,3
ENSG00000102038,SMARCA1,protein_coding,129446501,129523500,X
ENSG00000243986,ENO1P3,processed_pseudogene,124862094,124863317,3
ENSG00000082781,ITGB5,protein_coding,124761948,124901418,3
ENSG00000231102,AL035588.1,antisense_RNA,41720396,41734032,6
ENSG00000260242,AC091489.1,lincRNA,18002806,18173063,16
ENSG00000280283,AC010601.2,TEC,17961597,17962370,16
ENSG00000214289,RPL39P5,transcribed_processed_pseudogene,134351852,134356561,3
ENSG00000259929,AC010601.1,lincRNA,17933189,18151595,16
ENSG00000270258,DUXAP4,processed_pseudogene,45055656,45056268,10
ENSG00000165511,C10orf25,antisense_RNA,44997698,45000888,10
ENSG00000259280,AC018563.1,processed_transcript,36876379,36887035,15
ENSG00000228071,RPL7P47,processed_pseudogene,17932720,17933275,16
ENSG00000260933,AC091489.2,processed_pseudogene,18170356,18170959,16
ENSG00000172940,SLC22A13,protein_coding,38265812,38278315,3
ENSG00000235690,CUBNP3,unprocessed_pseudogene,45127318,45148914,10
ENSG00000250223,LINC01216,sense_intronic,100660279,100675113,4
ENSG00000236442,ANKRD54P1,processed_pseudogene,45151445,45151915,10
ENSG00000277757,AL358394.3,processed_transcript,45016080,45147221,10
ENSG00000164035,EMCN,protein_coding,100395341,100880126,4
ENSG00000228462,RPS19P7,processed_pseudogene,45073146,45073541,10
ENSG00000226937,CEP164P1,transcribed_processed_pseudogene,45002222,45076066,10
ENSG00000280930,AC226374.1,processed_pseudogene,189977577,189977825,CHR_HSCHR4_6_CTG12
ENSG00000237782,AL020989.1,processed_pseudogene,45381527,45381995,X
ENSG00000224541,AP001439.1,antisense_RNA,26158091,26175824,21
ENSG00000280732,AF146191.2,processed_pseudogene,189983880,189984585,CHR_HSCHR4_6_CTG12
ENSG00000173876,TUBB7P,unprocessed_pseudogene,189986501,189988849,CHR_HSCHR4_6_CTG12
ENSG00000275312,AL512324.1,unprocessed_pseudogene,45180400,45180616,10
ENSG00000227683,AL358394.1,lincRNA,45164228,45181427,10
ENSG00000142192,APP,protein_coding,25880550,26171128,21
ENSG00000243349,AL358394.2,processed_transcript,45147394,45171389,10
ENSG00000229563,LINC01204,lincRNA,45505388,45630202,X
ENSG00000232554,RSU1P2,transcribed_unprocessed_pseudogene,45099487,45154596,10
ENSG00000276616,DUX4L9,unprocessed_pseudogene,190025385,190026643,CHR_HSCHR4_6_CTG12
ENSG00000166681,BEX3,protein_coding,103376340,103378077,X
ENSG00000250398,AC097467.2,processed_pseudogene,155383107,155384102,4
ENSG00000270541,AC069545.1,processed_pseudogene,55746551,55746908,10
ENSG00000237982,AP006193.1,processed_pseudogene,38270283,38270767,3
ENSG00000271606,AC097467.4,unprocessed_pseudogene,155385352,155385492,4
ENSG00000249247,MTCYBP17,unprocessed_pseudogene,155451617,155452405,4
ENSG00000225106,AL162457.2,antisense_RNA,61738219,61755056,20
ENSG00000249770,MTND6P17,unprocessed_pseudogene,155452526,155453044,4
ENSG00000248748,MTND5P9,unprocessed_pseudogene,155453049,155454803,4
ENSG00000230501,ANKRD30BP3,unprocessed_pseudogene,45156775,45176925,10
ENSG00000179253,AL162457.1,antisense_RNA,61717506,61719748,20
ENSG00000248548,MTND4P8,unprocessed_pseudogene,155455050,155456411,4
ENSG00000276786,BX640515.1,lincRNA,61369879,61370855,20
ENSG00000249127,MTND3P3,unprocessed_pseudogene,155456638,155456981,4
ENSG00000165512,ZNF22,protein_coding,45000475,45005326,10
ENSG00000249698,MTCO3P9,unprocessed_pseudogene,155457180,155457960,4
ENSG00000248420,MTATP6P9,unprocessed_pseudogene,155457961,155458640,4
ENSG00000249386,MTCO2P9,unprocessed_pseudogene,155458870,155459563,4
ENSG00000251223,MTCO1P9,unprocessed_pseudogene,155459704,155461237,4
ENSG00000124097,HMGB1P1,processed_pseudogene,57488392,57489027,20
ENSG00000100336,APOL4,protein_coding,36189124,36204840,22
ENSG00000205213,LGR4,protein_coding,27365961,27472775,11
ENSG00000248155,CR545473.1,unprocessed_pseudogene,2607870,2608146,4
ENSG00000125652,ALKBH7,protein_coding,6372433,6375251,19
ENSG00000218198,RPS20P32,processed_pseudogene,27017554,27017909,13
ENSG00000122952,ZWINT,protein_coding,56357228,56361275,10
ENSG00000267157,AC011499.1,protein_coding,5784005,5785619,19
ENSG00000242915,SNRPGP7,processed_pseudogene,28460256,28460361,2
ENSG00000212123,PRR22,protein_coding,5782960,5784765,19
ENSG00000230730,AC074011.1,antisense_RNA,28633282,28664540,2
ENSG00000186501,TMEM222,protein_coding,27322145,27336400,1
ENSG00000270048,AC068790.4,sense_intronic,123962555,123962817,12
ENSG00000270095,AC068790.6,sense_intronic,123971457,123971714,12
ENSG00000163803,PLB1,protein_coding,28457145,28643788,2
ENSG00000178882,RFLNA,protein_coding,123973241,124316024,12
ENSG00000101844,ATG4A,protein_coding,108091668,108154671,X
ENSG00000162688,AGL,protein_coding,99850084,99924023,1
ENSG00000125650,PSPN,protein_coding,6375148,6379058,19
ENSG00000143452,HORMAD1,protein_coding,150698060,150720888,1
ENSG00000261217,BCAP31P1,unprocessed_pseudogene,33988406,33991551,16
ENSG00000259990,AC133561.3,unprocessed_pseudogene,34013394,34013830,16
ENSG00000283065,AC133561.5,processed_pseudogene,34015260,34015477,16
ENSG00000019991,HGF,protein_coding,81699006,81770438,7
ENSG00000223765,LINC01626,lincRNA,71450834,71458874,6
ENSG00000110756,HPS5,protein_coding,18278668,18322198,11
ENSG00000219575,AL035467.1,processed_pseudogene,71550958,71551643,6
ENSG00000218014,KRT19P1,processed_pseudogene,71584721,71585906,6
ENSG00000270702,AC073657.2,processed_pseudogene,41718370,41718672,15
ENSG00000133863,TEX15,protein_coding,30831544,30890606,8
ENSG00000258352,AC119044.1,transcribed_processed_pseudogene,47135498,47138370,12
ENSG00000187980,PLA2G2C,protein_coding,20161253,20177424,1
ENSG00000088926,F11,protein_coding,186265945,186288806,4
ENSG00000274506,AC138832.2,processed_pseudogene,70691064,70691619,CHR_HSCHR5_2_CTG1_1
ENSG00000139211,AMIGO2,protein_coding,47075707,47079951,12
ENSG00000225986,UBXN10-AS1,antisense_RNA,20184242,20186486,1
ENSG00000263460,BOD1P1,transcribed_processed_pseudogene,3415145,3415580,18
ENSG00000226015,CCT8P1,processed_pseudogene,147203276,147204932,1
ENSG00000180867,PDIA3P1,processed_pseudogene,147178113,147179622,1
ENSG00000237188,AC242426.3,antisense_RNA,147172771,147211568,1
ENSG00000177426,TGIF1,protein_coding,3411608,3459978,18
ENSG00000162543,UBXN10,protein_coding,20186085,20196048,1
ENSG00000278811,LINC00624,antisense_RNA,147258885,147517875,1
ENSG00000223738,AC016930.1,processed_pseudogene,74101349,74103553,3
ENSG00000179715,PCED1B,protein_coding,47079603,47236662,12
ENSG00000213452,AKR1B1P2,processed_pseudogene,74135959,74136892,3
ENSG00000244286,ITGB5-AS1,antisense_RNA,124781155,124787757,3
ENSG00000101670,LIPG,protein_coding,49560699,49599182,18
ENSG00000260910,LINC00565,lincRNA,113926514,113928844,13
ENSG00000281936,AC133633.1,lincRNA,2503318,2506502,CHR_HSCHR8_8_CTG1
ENSG00000213226,AC242426.1,processed_pseudogene,147319110,147320224,1
ENSG00000229404,LINC00858,lincRNA,84279980,84294659,10
ENSG00000235217,TSPY26P,transcribed_processed_pseudogene,32186477,32190527,20
ENSG00000232575,TUBB,protein_coding,30764859,30770084,CHR_HSCHR6_MHC_MANN_CTG1
ENSG00000214110,LDHAP4,processed_pseudogene,14921337,14922334,9
ENSG00000163645,ERICH6,protein_coding,150659885,150703971,3
ENSG00000103994,ZNF106,protein_coding,42412823,42491123,15
ENSG00000254862,AC100771.2,antisense_RNA,27471729,27482433,11
ENSG00000247774,PCED1B-AS1,processed_transcript,47205898,47216456,12
ENSG00000282397,AC104021.1,lincRNA,2544294,2607662,CHR_HSCHR8_8_CTG1
ENSG00000114742,WDR48,protein_coding,39051998,39096671,3
ENSG00000251636,LINC01218,sense_intronic,100812255,100814280,4
ENSG00000121210,TMEM131L,protein_coding,153466346,153636711,4
ENSG00000251219,LINC01217,sense_intronic,100778582,100791235,4
ENSG00000254503,AC010319.1,processed_pseudogene,17417031,17418288,19
ENSG00000269053,AC010319.3,antisense_RNA,17419305,17419774,19
ENSG00000141971,MVB12A,protein_coding,17405722,17433724,19
ENSG00000259394,AC079328.1,processed_pseudogene,62953173,62954124,15
ENSG00000282661,AC246817.5,lincRNA,2712008,2793124,CHR_HSCHR8_8_CTG1
ENSG00000171433,GLOD5,protein_coding,48761750,48773648,X
ENSG00000281980,AC246817.3,lincRNA,2649201,2651108,CHR_HSCHR8_8_CTG1
ENSG00000197122,SRC,protein_coding,37344685,37406050,20
ENSG00000282435,AC246817.4,lincRNA,2650769,2713141,CHR_HSCHR8_8_CTG1
ENSG00000175920,DOK7,protein_coding,3463311,3494483,4
ENSG00000248907,MTND2P33,unprocessed_pseudogene,155461633,155462663,4
ENSG00000251407,MTND1P22,unprocessed_pseudogene,155462873,155463823,4
ENSG00000237687,LINC00686,lincRNA,62695024,62700480,20
ENSG00000224621,AL451042.1,antisense_RNA,16159266,16161883,1
ENSG00000251244,AC107208.1,lincRNA,155515727,155517459,4
ENSG00000101188,NTSR1,protein_coding,62708837,62762771,20
ENSG00000276799,WNT9B,protein_coding,46662121,46715644,CHR_HSCHR17_2_CTG5
ENSG00000126003,PLAGL2,protein_coding,32192503,32207791,20
ENSG00000234853,NDUFA5P3,processed_pseudogene,19383217,19383887,9
ENSG00000177076,ACER2,protein_coding,19409059,19452020,9
ENSG00000227557,MTND3P9,processed_pseudogene,143098484,143098829,2
ENSG00000284167,AC013437.2,processed_pseudogene,143099936,143100612,2
ENSG00000283199,FP565324.1,protein_coding,113953705,113973997,13
ENSG00000236300,MTND4LP12,processed_pseudogene,143098123,143098417,2
ENSG00000223669,AL357033.2,antisense_RNA,62732566,62735347,20
ENSG00000232772,MTND4P22,processed_pseudogene,143096839,143098007,2
ENSG00000204947,ZNF425,protein_coding,149102784,149126346,7
ENSG00000269651,AC022146.1,unprocessed_pseudogene,8173272,8175567,19
ENSG00000224288,MTCYBP11,processed_pseudogene,143093056,143094164,2
ENSG00000225476,MTCO3P5,processed_pseudogene,143098898,143099933,2
ENSG00000228655,AC096558.1,antisense_RNA,143295421,143480789,2
ENSG00000244668,SNRPCP3,processed_pseudogene,150719997,150720836,3
ENSG00000168412,MTNR1A,protein_coding,186533655,186555567,4
ENSG00000240137,ERICH6-AS1,antisense_RNA,150703564,150720146,3
ENSG00000128165,ADM2,protein_coding,50481556,50486440,22
ENSG00000113805,CNTN3,protein_coding,74262568,74521140,3
ENSG00000281382,AC236970.1,lincRNA,41531206,41532026,CHR_HSCHR19_3_CTG3_1
ENSG00000257226,AC079584.2,antisense_RNA,143766620,143776073,2
ENSG00000234166,ARHGEF19-AS1,antisense_RNA,16197854,16198357,1
ENSG00000176834,VSIG10,protein_coding,118063593,118136026,12
ENSG00000231758,AC092652.1,antisense_RNA,143640756,143656179,2
ENSG00000142632,ARHGEF19,protein_coding,16197854,16212609,1
ENSG00000149922,TBX6,protein_coding,30085793,30091887,16
ENSG00000271851,AC087501.5,sense_intronic,9553323,9555696,17
ENSG00000258268,AC079793.1,antisense_RNA,143518867,143598002,2
ENSG00000251165,F11-AS1,antisense_RNA,186286094,186500997,4
ENSG00000263051,AC087501.4,antisense_RNA,9547298,9548541,17
ENSG00000075884,ARHGAP15,protein_coding,143091362,143768352,2
ENSG00000181789,COPG1,protein_coding,129249606,129277773,3
ENSG00000170310,STX8,protein_coding,9250471,9576591,17
ENSG00000232563,CRB3P1,processed_pseudogene,1394173,1394448,3
ENSG00000262510,LINC00308,lincRNA,22109451,22116528,CHR_HSCHR21_2_CTG1_1
ENSG00000261441,AC124068.2,antisense_RNA,89335053,89336161,15
ENSG00000101346,POFUT1,protein_coding,32207880,32238667,20
ENSG00000134769,DTNA,protein_coding,34493290,34891844,18
ENSG00000261643,AL590235.1,sense_overlapping,3503597,3504457,4
ENSG00000277373,AL132765.2,sense_intronic,17565501,17565851,20
ENSG00000257084,MIR200CHG,lincRNA,6963246,6964447,12
ENSG00000125864,BFSP1,protein_coding,17493905,17569220,20
ENSG00000272297,AC018709.1,protein_coding,186426546,186555328,4
ENSG00000163956,LRPAP1,protein_coding,3506376,3532559,4
ENSG00000213332,SLC25A5P6,processed_pseudogene,186328716,186329601,4
ENSG00000185808,PIGP,protein_coding,37059170,37073170,21
ENSG00000274513,LILRB2,protein_coding,54274450,54281944,CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000241547,ACTG1P20,processed_pseudogene,27325329,27325796,1
ENSG00000224949,AL589872.1,processed_pseudogene,54147372,54147659,X
ENSG00000234260,HLA-DPA2,unprocessed_pseudogene,33130812,33136354,CHR_HSCHR6_MHC_APD_CTG1
ENSG00000184083,FAM120C,protein_coding,54068324,54183281,X
ENSG00000259705,AC084757.3,lincRNA,48645951,48652016,15
ENSG00000273993,PTPRK,protein_coding,127968779,128524810,CHR_HSCHR6_1_CTG8
ENSG00000089220,PEBP1,protein_coding,118135858,118145584,12
ENSG00000236040,CHIAP1,unprocessed_pseudogene,111250254,111256715,1
ENSG00000184900,SUMO3,protein_coding,44805617,44818779,21
ENSG00000114745,GORASP1,protein_coding,39096659,39108363,3
ENSG00000283698,AC012442.3,transcribed_unitary_pseudogene,112439312,112469687,2
ENSG00000241022,NIPA2P2,processed_pseudogene,75084155,75085237,3
ENSG00000237986,CELF2-AS2,antisense_RNA,11071541,11105504,10
ENSG00000050730,TNIP3,protein_coding,121131408,121227466,4
ENSG00000232487,RASA3-IT1,sense_intronic,114107569,114108820,13
ENSG00000185989,RASA3,protein_coding,113977783,114132611,13
ENSG00000229206,AL162408.1,lincRNA,11030334,11030868,10
ENSG00000181800,CELF2-AS1,antisense_RNA,11316834,11319884,10
ENSG00000231496,AL136369.2,lincRNA,10960151,10970816,10
ENSG00000282230,ADAM9,protein_coding,39101863,39105144,CHR_HSCHR8_9_CTG1
ENSG00000274859,AC131238.1,antisense_RNA,118066398,118066725,12
ENSG00000228705,LINC00659,antisense_RNA,62774128,62775412,20
ENSG00000048740,CELF2,protein_coding,10798397,11336675,10
ENSG00000225751,AC087501.1,antisense_RNA,9452197,9470014,17
ENSG00000135643,KCNMB4,protein_coding,70366276,70434292,12
ENSG00000263708,AC005695.2,antisense_RNA,9283174,9305651,17
ENSG00000262815,AC087501.3,antisense_RNA,9464742,9467422,17
ENSG00000260912,AL158206.1,sense_overlapping,19453209,19455173,9
ENSG00000231909,MAP1LC3BP1,transcribed_processed_pseudogene,19460926,19464524,9
ENSG00000225408,AL136980.1,antisense_RNA,5719021,5720244,9
ENSG00000101189,MRGBP,protein_coding,62796453,62801738,20
ENSG00000107036,RIC1,protein_coding,5629025,5776557,9
ENSG00000248574,ADAM20P2,processed_pseudogene,175574868,175576140,4
ENSG00000137252,HCRTR2,protein_coding,55106460,55282620,6
ENSG00000197024,ZNF398,protein_coding,149126416,149182802,7
ENSG00000232158,C11orf98P1,processed_pseudogene,19705338,19705655,9
ENSG00000092470,WDR76,protein_coding,43826963,43868419,15
ENSG00000283267,FAM237B,protein_coding,90316503,90321308,7
ENSG00000196950,SLC39A10,protein_coding,195575977,195737702,2
ENSG00000155886,SLC24A2,protein_coding,19507452,19786928,9
ENSG00000225498,AC002064.1,lincRNA,90312496,90322592,7
ENSG00000235329,AL031183.1,processed_pseudogene,113347413,113347619,X
ENSG00000060491,OGFR,protein_coding,62804835,62814000,20
ENSG00000183520,UTP11,protein_coding,38009258,38024824,1
ENSG00000273925,AC084757.4,lincRNA,48662531,48663056,15
ENSG00000227577,COL11A2P1,unprocessed_pseudogene,33142826,33146362,CHR_HSCHR6_MHC_APD_CTG1
ENSG00000274857,PLEKHA3P1,processed_pseudogene,41521043,41521989,CHR_HSCHR19_3_CTG3_1
ENSG00000276944,AC243960.6,processed_pseudogene,41506152,41506898,CHR_HSCHR19_3_CTG3_1
ENSG00000226071,HLA-DPB2,transcribed_unprocessed_pseudogene,33151483,33168112,CHR_HSCHR6_MHC_APD_CTG1
ENSG00000257284,AC013437.1,antisense_RNA,143162078,143172172,2
ENSG00000224613,AC095032.1,bidirectional_promoter_lncRNA,103418079,103525483,1
ENSG00000226839,MTND6P11,processed_pseudogene,143094233,143094715,2
ENSG00000257277,AC092652.2,antisense_RNA,143676165,143741294,2
ENSG00000283563,AC098650.1,protein_coding,28349178,29767537,3
ENSG00000235593,RBMS3-AS1,antisense_RNA,29926811,29934156,3
ENSG00000283994,AC092652.3,sense_intronic,143601517,143608759,2
ENSG00000215004,MESTP4,processed_pseudogene,29087396,29088599,3
ENSG00000196711,ALKAL1,protein_coding,52534037,52565507,8
ENSG00000231766,MTCO2P5,processed_pseudogene,143100930,143101355,2
ENSG00000144642,RBMS3,protein_coding,28574791,30010391,3
ENSG00000230759,AC095032.2,lincRNA,103414879,103425465,1
ENSG00000257640,AC096558.2,antisense_RNA,143295586,143572105,2
ENSG00000253175,AC023632.1,processed_pseudogene,94565036,94565715,8
ENSG00000166220,TBATA,protein_coding,70771239,70785401,10
ENSG00000224852,MTND5P24,processed_pseudogene,143094789,143096555,2
ENSG00000253704,AC023632.2,lincRNA,94553722,94569745,8
